,country,series,log,diff_level,diff_order,regression,stationary,p_value
3230,italy,pop,0,2,2,ctt,1,0.0036558084433390148
3231,italy,pop,0,4,1,c,0,0.9707576455955625
3232,italy,pop,0,4,1,ct,0,0.3830003130469928
3233,italy,pop,0,4,1,ctt,0,0.9981935565009485
3234,italy,pop,0,4,1,n,0,0.24283630813106505
3235,italy,pop,0,4,2,c,0,0.059735128832181884
3236,italy,pop,0,4,2,ct,0,0.368127250442546
3237,italy,pop,0,4,2,ctt,1,0.0006145390021514844
3238,italy,pop,0,8,1,c,0,0.8193851966223961
3239,italy,pop,0,8,1,ct,0,0.8065828135144648
3240,italy,pop,0,8,1,ctt,0,1.0
3241,italy,pop,0,8,1,n,1,0.03034383329706894
3242,italy,pop,0,8,2,c,0,0.7044957722465688
3243,italy,pop,0,8,2,ct,0,1.0
3244,italy,pop,0,8,2,ctt,0,0.7233305660906996
3245,italy,pop,0,8,2,n,0,0.4088495450397954
3246,italy,pop,1,0,1,c,1,0.023718999357324366
3247,italy,pop,1,0,2,c,1,0.023718999357324366
3248,italy,pop,1,1,1,c,0,0.8888514458271919
3249,italy,pop,1,1,1,ct,0,0.26392548428521845
3250,italy,pop,1,1,1,ctt,0,0.9445897998672026
3251,italy,pop,1,1,1,n,0,0.3806965858643614
3252,italy,pop,1,1,2,c,1,0.0008093830535322679
3253,italy,pop,1,2,1,c,0,0.905569887712133
3254,italy,pop,1,2,1,ct,1,0.04304933050418072
3255,italy,pop,1,2,2,c,0,0.06671124396561388
3256,italy,pop,1,2,2,ct,0,0.4361688749758815
3257,italy,pop,1,2,2,ctt,1,0.002734887094832027
3258,italy,pop,1,4,1,c,0,0.9711777101531953
3259,italy,pop,1,4,1,ct,0,0.35866465818287974
3260,italy,pop,1,4,1,ctt,0,0.9977065634385072
3261,italy,pop,1,4,1,n,0,0.23229060695646225
3262,italy,pop,1,4,2,c,1,0.049024627944665444
3263,italy,pop,1,8,1,c,0,0.8286518104771479
3264,italy,pop,1,8,1,ct,0,0.805855870452777
3265,italy,pop,1,8,1,ctt,0,1.0
3266,italy,pop,1,8,1,n,1,0.027474115334781238
3267,italy,pop,1,8,2,c,0,0.6982497817862492
3268,italy,pop,1,8,2,ct,0,1.0
3269,italy,pop,1,8,2,ctt,0,0.6813996614179719
3270,italy,pop,1,8,2,n,0,0.414221678391162
3271,italy,brent,0,0,1,c,0,0.37565193406206526
3272,italy,brent,0,0,1,ct,0,0.7548337017463562
3273,italy,brent,0,0,1,ctt,0,0.13717172862450638
3274,italy,brent,0,0,1,n,0,0.5465165931036499
3275,italy,brent,0,0,2,c,0,0.37565193406206526
3276,italy,brent,0,0,2,ct,0,0.7548337017463562
3277,italy,brent,0,0,2,ctt,0,0.13717172862450638
3278,italy,brent,0,0,2,n,0,0.5465165931036499
3279,italy,brent,0,1,1,c,1,8.769091703844102e-10
3280,italy,brent,0,1,2,c,1,7.411288556431089e-09
3281,italy,brent,0,2,1,c,1,0.009635070221285276
3282,italy,brent,0,2,2,c,1,7.008965128909069e-05
3283,italy,brent,0,4,1,c,1,0.03430829701408793
3284,italy,brent,0,4,2,c,1,0.01943457613345494
3285,italy,brent,0,8,1,c,0,0.37601331855886433
3286,italy,brent,0,8,1,ct,0,0.15406184755304203
3287,italy,brent,0,8,1,ctt,0,0.45271080384057055
3288,italy,brent,0,8,1,n,0,0.0706343659117826
3289,italy,brent,0,8,2,c,0,0.07552261528838934
3290,italy,brent,0,8,2,ct,0,0.2669223508066526
3291,italy,brent,0,8,2,ctt,0,0.41997498855087956
3292,italy,brent,0,8,2,n,1,0.007627689773022175
3293,italy,brent,1,0,1,c,0,0.27734685985344704
3294,italy,brent,1,0,1,ct,0,0.6336443984569764
3295,italy,brent,1,0,1,ctt,0,0.21066896975962746
3296,italy,brent,1,0,1,n,0,0.7697730859276037
3297,italy,brent,1,0,2,c,0,0.27734685985344704
3298,italy,brent,1,0,2,ct,0,0.6336443984569764
3299,italy,brent,1,0,2,ctt,0,0.21066896975962746
3300,italy,brent,1,0,2,n,0,0.7697730859276037
3301,italy,brent,1,1,1,c,1,4.4295480557397935e-09
3302,italy,brent,1,1,2,c,1,8.911485816775448e-09
3303,italy,brent,1,2,1,c,1,0.013363880620023704
3304,italy,brent,1,2,2,c,1,0.00037523214801221964
3305,italy,brent,1,4,1,c,0,0.07827941705395733
3306,italy,brent,1,4,1,ct,0,0.05408082868477606
3307,italy,brent,1,4,1,ctt,1,0.0039218748298828765
3308,italy,brent,1,4,2,c,1,0.027411499508215306
3309,italy,brent,1,8,1,c,0,0.424669012254475
3310,italy,brent,1,8,1,ct,0,0.2451502301884798
3311,italy,brent,1,8,1,ctt,0,0.5838362882282101
3312,italy,brent,1,8,1,n,0,0.09154404711121372
3313,italy,brent,1,8,2,c,0,0.1318763309358531
3314,italy,brent,1,8,2,ct,0,0.40975675402379175
3315,italy,brent,1,8,2,ctt,0,0.6198822942866085
3316,italy,brent,1,8,2,n,1,0.01617069906576018
3317,italy,co2_cap,0,0,1,c,0,0.9240392804802486
3318,italy,co2_cap,0,0,1,ct,0,0.4489308397536305
3319,italy,co2_cap,0,0,1,ctt,0,0.9811615317253237
3320,italy,co2_cap,0,0,1,n,0,0.1577133083412668
3321,italy,co2_cap,0,0,2,c,0,0.9240392804802486
3322,italy,co2_cap,0,0,2,ct,0,0.4489308397536305
3323,italy,co2_cap,0,0,2,ctt,0,0.9811615317253237
3324,italy,co2_cap,0,0,2,n,0,0.1577133083412668
3325,italy,co2_cap,0,1,1,c,1,0.03614644401001664
3326,italy,co2_cap,0,1,2,c,1,8.074804061116176e-08
3327,italy,co2_cap,0,2,1,c,1,0.036122217048416935
3328,italy,co2_cap,0,2,2,c,1,1.0342737948470709e-06
3329,italy,co2_cap,0,4,1,c,1,0.03013428891759
3330,italy,co2_cap,0,4,2,c,1,0.02071041666842896
3331,italy,co2_cap,0,8,1,c,0,0.14206769018279408
3332,italy,co2_cap,0,8,1,ct,0,0.3704871428375972
3333,italy,co2_cap,0,8,1,ctt,0,0.08467724156786788
3334,italy,co2_cap,0,8,1,n,1,0.031458920542654735
3335,italy,co2_cap,0,8,2,c,0,0.35495937549704826
3336,italy,co2_cap,0,8,2,ct,1,0.0008277376629666775
3337,italy,co2_cap,1,0,1,c,0,0.9191779368242579
3338,italy,co2_cap,1,0,1,ct,0,0.37578779713475396
3339,italy,co2_cap,1,0,1,ctt,0,0.9242639456079669
3340,italy,co2_cap,1,0,1,n,0,0.15716370510554967
3341,italy,co2_cap,1,0,2,c,0,0.9191779368242579
3342,italy,co2_cap,1,0,2,ct,0,0.37578779713475396
3343,italy,co2_cap,1,0,2,ctt,0,0.9242639456079669
3344,italy,co2_cap,1,0,2,n,0,0.15716370510554967
3345,italy,co2_cap,1,1,1,c,0,0.07225875901495046
3346,italy,co2_cap,1,1,1,ct,0,0.2201136593964596
3347,italy,co2_cap,1,1,1,ctt,0,0.13980400192291664
3348,italy,co2_cap,1,1,1,n,1,0.017067779504335488
3349,italy,co2_cap,1,1,2,c,1,1.8667315432699077e-06
3350,italy,co2_cap,1,2,1,c,0,0.07376050713337683
3351,italy,co2_cap,1,2,1,ct,0,0.22322278240148985
3352,italy,co2_cap,1,2,1,ctt,0,0.12913895860929403
3353,italy,co2_cap,1,2,1,n,1,0.017398990872097595
3354,italy,co2_cap,1,2,2,c,1,0.009126020268156405
3355,italy,co2_cap,1,4,1,c,0,0.05888448360048428
3356,italy,co2_cap,1,4,1,ct,0,0.19250516694535807
3357,italy,co2_cap,1,4,1,ctt,0,0.10919407270195314
3358,italy,co2_cap,1,4,1,n,1,0.013638319805354843
3359,italy,co2_cap,1,4,2,c,1,0.0019179655982089544
3360,italy,co2_cap,1,8,1,c,0,0.05852985248425759
3361,italy,co2_cap,1,8,1,ct,0,0.24808325846977475
3362,italy,co2_cap,1,8,1,ctt,1,0.014957905465528666
3363,italy,co2_cap,1,8,2,c,0,0.3763280208612502
3364,italy,co2_cap,1,8,2,ct,1,8.594946673846923e-05
3365,italy,gdp_cap,0,0,1,c,0,0.9945185320871843
3366,italy,gdp_cap,0,0,1,ct,0,0.5132738228808545
3367,italy,gdp_cap,0,0,1,ctt,0,0.5691690941475213
3368,italy,gdp_cap,0,0,1,n,0,0.999650208800868
3369,italy,gdp_cap,0,0,2,c,0,0.9945185320871843
3370,italy,gdp_cap,0,0,2,ct,0,0.5132738228808545
3371,italy,gdp_cap,0,0,2,ctt,0,0.5691690941475213
3372,italy,gdp_cap,0,0,2,n,0,0.999650208800868
3373,italy,gdp_cap,0,1,1,c,1,0.0007144768408885254
3374,italy,gdp_cap,0,1,2,c,1,1.052013671594682e-07
3375,italy,gdp_cap,0,2,1,c,1,0.026446627187549327
3376,italy,gdp_cap,0,2,2,c,1,0.02022145495786644
3377,italy,gdp_cap,0,4,1,c,0,0.1394896720736079
3378,italy,gdp_cap,0,4,1,ct,0,0.2937880320052165
3379,italy,gdp_cap,0,4,1,ctt,0,0.2840074413168274
3380,italy,gdp_cap,0,4,1,n,0,0.2732190874016432
3381,italy,gdp_cap,0,4,2,c,1,0.005032716754821151
3382,italy,gdp_cap,0,8,1,c,0,0.4879576070706008
3383,italy,gdp_cap,0,8,1,ct,0,0.7717173771112075
3384,italy,gdp_cap,0,8,1,ctt,0,0.4036072006749114
3385,italy,gdp_cap,0,8,1,n,0,0.7888007365636729
3386,italy,gdp_cap,0,8,2,c,0,0.4026269617496455
3387,italy,gdp_cap,0,8,2,ct,0,0.4826998158930563
3388,italy,gdp_cap,0,8,2,ctt,0,0.8003615283832919
3389,italy,gdp_cap,0,8,2,n,0,0.07781479930178303
3390,italy,gdp_cap,1,0,1,c,0,0.9833355503765199
3391,italy,gdp_cap,1,0,1,ct,0,0.2824227732473339
3392,italy,gdp_cap,1,0,1,ctt,0,0.5116768705036385
3393,italy,gdp_cap,1,0,1,n,0,0.9996918232921581
3394,italy,gdp_cap,1,0,2,c,0,0.9833355503765199
3395,italy,gdp_cap,1,0,2,ct,0,0.2824227732473339
3396,italy,gdp_cap,1,0,2,ctt,0,0.5116768705036385
3397,italy,gdp_cap,1,0,2,n,0,0.9996918232921581
3398,italy,gdp_cap,1,1,1,c,1,0.0002470562197136702
3399,italy,gdp_cap,1,1,2,c,1,5.859773451544404e-08
3400,italy,gdp_cap,1,2,1,c,1,0.01376750096599599
3401,italy,gdp_cap,1,2,2,c,1,0.014622464436335738
3402,italy,gdp_cap,1,4,1,c,0,0.06958503892512614
3403,italy,gdp_cap,1,4,1,ct,0,0.2235852554502229
3404,italy,gdp_cap,1,4,1,ctt,0,0.24217603391297182
3405,italy,gdp_cap,1,4,1,n,0,0.21135720170683137
3406,italy,gdp_cap,1,4,2,c,1,0.00327701435316183
3407,italy,gdp_cap,1,8,1,c,0,0.37689133349196247
3408,italy,gdp_cap,1,8,1,ct,0,0.7135474930506974
3409,italy,gdp_cap,1,8,1,ctt,0,0.3291083778327093
3410,italy,gdp_cap,1,8,1,n,0,0.7313785013548029
3411,italy,gdp_cap,1,8,2,c,0,0.34021808493464645
3412,italy,gdp_cap,1,8,2,ct,0,0.4385833813247009
3413,italy,gdp_cap,1,8,2,ctt,0,0.8386036001015027
3414,italy,gdp_cap,1,8,2,n,0,0.05299689459883522
3415,lithuania,co2,0,0,1,c,0,0.5676059201196018
3416,lithuania,co2,0,0,1,ct,0,0.16616114966069306
3417,lithuania,co2,0,0,1,ctt,0,0.31265097938411146
3418,lithuania,co2,0,0,1,n,0,0.9837650268438204
3419,lithuania,co2,0,0,2,c,0,0.5676059201196018
3420,lithuania,co2,0,0,2,ct,0,0.16616114966069306
3421,lithuania,co2,0,0,2,ctt,0,0.31265097938411146
3422,lithuania,co2,0,0,2,n,0,0.9837650268438204
3423,lithuania,co2,0,1,1,c,1,9.098068137195769e-06
3424,lithuania,co2,0,1,2,c,1,1.7031274553830495e-06
3425,lithuania,co2,0,2,1,c,1,3.7178141782548953e-06
3426,lithuania,co2,0,2,2,c,1,3.865850333234251e-06
3427,lithuania,co2,0,4,1,c,1,2.4409462790119686e-06
3428,lithuania,co2,0,4,2,c,1,2.7007537284066942e-05
3429,lithuania,co2,0,8,1,c,0,0.21803400330582173
3430,lithuania,co2,0,8,1,ct,0,0.4730844907543842
3431,lithuania,co2,0,8,1,ctt,0,0.434332992919356
3432,lithuania,co2,0,8,1,n,0,0.07249876034904913
3433,lithuania,co2,0,8,2,c,0,0.060939112950542336
3434,lithuania,co2,0,8,2,ct,0,0.1661188124999463
3435,lithuania,co2,0,8,2,ctt,0,0.44375538680059595
3436,lithuania,co2,0,8,2,n,1,0.005293932159284566
3437,lithuania,co2,1,0,1,c,0,0.3177812555710543
3438,lithuania,co2,1,0,1,ct,0,0.5474520511835674
3439,lithuania,co2,1,0,1,ctt,0,0.9423589404574924
3440,lithuania,co2,1,0,1,n,0,0.9912054698527761
3441,lithuania,co2,1,0,2,c,0,0.3177812555710543
3442,lithuania,co2,1,0,2,ct,0,0.5474520511835674
3443,lithuania,co2,1,0,2,ctt,0,0.9423589404574924
3444,lithuania,co2,1,0,2,n,0,0.9912054698527761
3445,lithuania,co2,1,1,1,c,1,0.0005718701899882695
3446,lithuania,co2,1,1,2,c,1,7.509047421824388e-07
3447,lithuania,co2,1,2,1,c,1,0.000455506018743691
3448,lithuania,co2,1,2,2,c,1,0.0008953919328515947
3449,lithuania,co2,1,4,1,c,1,0.0003022645990577275
3450,lithuania,co2,1,4,2,c,1,2.191640087782637e-06
3451,lithuania,co2,1,8,1,c,1,0.016160851000847853
3452,lithuania,co2,1,8,2,c,1,0.0001805964278867264
3453,lithuania,gdp,0,0,1,c,0,0.9907693400590499
3454,lithuania,gdp,0,0,1,ct,0,0.3776771808137597
3455,lithuania,gdp,0,0,1,ctt,0,0.37568251278124964
3456,lithuania,gdp,0,0,1,n,0,0.9999959961177844
3457,lithuania,gdp,0,0,2,c,0,0.9907693400590499
3458,lithuania,gdp,0,0,2,ct,0,0.3776771808137597
3459,lithuania,gdp,0,0,2,ctt,0,0.37568251278124964
3460,lithuania,gdp,0,0,2,n,0,0.9999959961177844
3461,lithuania,gdp,0,1,1,c,1,1.7951840411010894e-06
3462,lithuania,gdp,0,1,2,c,1,3.1265092552790735e-24
3463,lithuania,gdp,0,2,1,c,1,0.0017275979302491136
3464,lithuania,gdp,0,2,2,c,1,0.013251847563067716
3465,lithuania,gdp,0,4,1,c,1,0.02888871785456966
3466,lithuania,gdp,0,4,2,c,1,0.002773400017419252
3467,lithuania,gdp,0,8,1,c,0,0.10494061635201019
3468,lithuania,gdp,0,8,1,ct,0,0.23594592181263502
3469,lithuania,gdp,0,8,1,ctt,0,0.0774688416682825
3470,lithuania,gdp,0,8,1,n,0,0.6031189177596865
3471,lithuania,gdp,0,8,2,c,1,0.014107708366084265
3472,lithuania,gdp,1,0,1,c,0,0.5660179182331919
3473,lithuania,gdp,1,0,1,ct,0,0.17336008031688266
3474,lithuania,gdp,1,0,1,ctt,0,0.3766915462764833
3475,lithuania,gdp,1,0,1,n,0,0.9999974887857834
3476,lithuania,gdp,1,0,2,c,0,0.5660179182331919
3477,lithuania,gdp,1,0,2,ct,0,0.17336008031688266
3478,lithuania,gdp,1,0,2,ctt,0,0.3766915462764833
3479,lithuania,gdp,1,0,2,n,0,0.9999974887857834
3480,lithuania,gdp,1,1,1,c,1,5.837250810341444e-07
3481,lithuania,gdp,1,1,2,c,1,5.675820054033682e-25
3482,lithuania,gdp,1,2,1,c,1,0.0017708580258743284
3483,lithuania,gdp,1,2,2,c,1,0.01011551825878488
3484,lithuania,gdp,1,4,1,c,1,0.027573520960306176
3485,lithuania,gdp,1,4,2,c,0,0.11874302096457379
3486,lithuania,gdp,1,4,2,ct,0,0.2979806035982273
3487,lithuania,gdp,1,4,2,ctt,0,0.5502780029183861
3488,lithuania,gdp,1,4,2,n,1,0.011863008231589046
3489,lithuania,gdp,1,8,1,c,0,0.19006901988948338
3490,lithuania,gdp,1,8,1,ct,0,0.46104710293228945
3491,lithuania,gdp,1,8,1,ctt,0,0.15575600792780797
3492,lithuania,gdp,1,8,1,n,0,0.2850891951431398
3493,lithuania,gdp,1,8,2,c,1,0.036757356115171266
3494,lithuania,pop,0,0,1,c,0,0.28486259179155987
3495,lithuania,pop,0,0,1,ct,0,0.9936470105658535
3496,lithuania,pop,0,0,1,ctt,0,0.9472573965471246
3497,lithuania,pop,0,0,1,n,0,0.07397468858998792
3498,lithuania,pop,0,0,2,c,0,0.28486259179155987
3499,lithuania,pop,0,0,2,ct,0,0.9936470105658535
3500,lithuania,pop,0,0,2,ctt,0,0.9472573965471246
3501,lithuania,pop,0,0,2,n,0,0.07397468858998792
3502,lithuania,pop,0,1,1,c,0,0.6151341485049188
3503,lithuania,pop,0,1,1,ct,0,0.6560662112288388
3504,lithuania,pop,0,1,1,ctt,0,0.2467718923985236
3505,lithuania,pop,0,1,1,n,0,0.4666119678439587
3506,lithuania,pop,0,1,2,c,1,0.000183446643109048
3507,lithuania,pop,0,2,1,c,0,0.607272189873219
3508,lithuania,pop,0,2,1,ct,0,0.6436218757991949
3509,lithuania,pop,0,2,1,ctt,0,0.23792263594082724
3510,lithuania,pop,0,2,1,n,0,0.46627553909767905
3511,lithuania,pop,0,2,2,c,1,0.018260016779388627
3512,lithuania,pop,0,4,1,c,0,0.5914853202535248
3513,lithuania,pop,0,4,1,ct,0,0.6189526949021819
3514,lithuania,pop,0,4,1,ctt,1,0.03694889966020539
3515,lithuania,pop,0,4,2,c,0,0.09819196480217712
3516,lithuania,pop,0,4,2,ct,1,0.010379894833117418
3517,lithuania,pop,0,8,1,c,0,0.8552560224327692
3518,lithuania,pop,0,8,1,ct,0,0.7823351396190441
3519,lithuania,pop,0,8,1,ctt,0,0.3470283490483289
3520,lithuania,pop,0,8,1,n,0,0.47181219599850543
3521,lithuania,pop,0,8,2,c,0,0.2615248995318208
3522,lithuania,pop,0,8,2,ct,0,0.3041657862204349
3523,lithuania,pop,0,8,2,ctt,0,0.5722097419014502
3524,lithuania,pop,0,8,2,n,0,0.05057497913154964
3525,lithuania,pop,1,0,1,c,0,0.45606614393304945
3526,lithuania,pop,1,0,1,ct,0,0.9794209151019961
3527,lithuania,pop,1,0,1,ctt,0,0.9760461073965757
3528,lithuania,pop,1,0,1,n,0,0.1043009778608539
3529,lithuania,pop,1,0,2,c,0,0.45606614393304945
3530,lithuania,pop,1,0,2,ct,0,0.9794209151019961
3531,lithuania,pop,1,0,2,ctt,0,0.9760461073965757
3532,lithuania,pop,1,0,2,n,0,0.1043009778608539
3533,lithuania,pop,1,1,1,c,0,0.4595452457115176
3534,lithuania,pop,1,1,1,ct,0,0.7269947565389354
3535,lithuania,pop,1,1,1,ctt,0,0.23465252492941296
3536,lithuania,pop,1,1,1,n,0,0.49310990541536603
3537,lithuania,pop,1,1,2,c,1,0.0002102784400498117
3538,lithuania,pop,1,2,1,c,0,0.4494101846895659
3539,lithuania,pop,1,2,1,ct,0,0.7172656011601701
3540,lithuania,pop,1,2,1,ctt,0,0.22658192605055988
3541,lithuania,pop,1,2,1,n,0,0.49304144302135666
3542,lithuania,pop,1,2,2,c,1,0.02017733233111238
3543,lithuania,pop,1,4,1,c,0,0.4294718641470168
3544,lithuania,pop,1,4,1,ct,0,0.6975640630474164
3545,lithuania,pop,1,4,1,ctt,1,0.039387555697817926
3546,lithuania,pop,1,4,2,c,0,0.10980399834886584
3547,lithuania,pop,1,4,2,ct,1,0.011673037830035779
3548,lithuania,pop,1,8,1,c,0,0.715050187863506
3549,lithuania,pop,1,8,1,ct,0,0.851428016997283
3550,lithuania,pop,1,8,1,ctt,0,0.326155861157791
3551,lithuania,pop,1,8,1,n,0,0.5321864132010717
3552,lithuania,pop,1,8,2,c,0,0.2989599885326488
3553,lithuania,pop,1,8,2,ct,0,0.3061123265169284
3554,lithuania,pop,1,8,2,ctt,0,0.5736643187794813
3555,lithuania,pop,1,8,2,n,1,0.048200799524010414
3556,lithuania,brent,0,0,1,c,0,0.37565193406206526
3557,lithuania,brent,0,0,1,ct,0,0.7548337017463562
3558,lithuania,brent,0,0,1,ctt,0,0.13717172862450638
3559,lithuania,brent,0,0,1,n,0,0.5465165931036499
3560,lithuania,brent,0,0,2,c,0,0.37565193406206526
3561,lithuania,brent,0,0,2,ct,0,0.7548337017463562
3562,lithuania,brent,0,0,2,ctt,0,0.13717172862450638
3563,lithuania,brent,0,0,2,n,0,0.5465165931036499
3564,lithuania,brent,0,1,1,c,1,8.769091703844102e-10
3565,lithuania,brent,0,1,2,c,1,7.411288556431089e-09
3566,lithuania,brent,0,2,1,c,1,0.009635070221285276
3567,lithuania,brent,0,2,2,c,1,7.008965128909069e-05
3568,lithuania,brent,0,4,1,c,1,0.03430829701408793
3569,lithuania,brent,0,4,2,c,1,0.01943457613345494
3570,lithuania,brent,0,8,1,c,0,0.37601331855886433
3571,lithuania,brent,0,8,1,ct,0,0.15406184755304203
3572,lithuania,brent,0,8,1,ctt,0,0.45271080384057055
3573,lithuania,brent,0,8,1,n,0,0.0706343659117826
3574,lithuania,brent,0,8,2,c,0,0.07552261528838934
3575,lithuania,brent,0,8,2,ct,0,0.2669223508066526
3576,lithuania,brent,0,8,2,ctt,0,0.41997498855087956
3577,lithuania,brent,0,8,2,n,1,0.007627689773022175
3578,lithuania,brent,1,0,1,c,0,0.27734685985344704
3579,lithuania,brent,1,0,1,ct,0,0.6336443984569764
3580,lithuania,brent,1,0,1,ctt,0,0.21066896975962746
3581,lithuania,brent,1,0,1,n,0,0.7697730859276037
3582,lithuania,brent,1,0,2,c,0,0.27734685985344704
3583,lithuania,brent,1,0,2,ct,0,0.6336443984569764
3584,lithuania,brent,1,0,2,ctt,0,0.21066896975962746
3585,lithuania,brent,1,0,2,n,0,0.7697730859276037
3586,lithuania,brent,1,1,1,c,1,4.4295480557397935e-09
3587,lithuania,brent,1,1,2,c,1,8.911485816775448e-09
3588,lithuania,brent,1,2,1,c,1,0.013363880620023704
3589,lithuania,brent,1,2,2,c,1,0.00037523214801221964
3590,lithuania,brent,1,4,1,c,0,0.07827941705395733
3591,lithuania,brent,1,4,1,ct,0,0.05408082868477606
3592,lithuania,brent,1,4,1,ctt,1,0.0039218748298828765
3593,lithuania,brent,1,4,2,c,1,0.027411499508215306
3594,lithuania,brent,1,8,1,c,0,0.424669012254475
3595,lithuania,brent,1,8,1,ct,0,0.2451502301884798
3596,lithuania,brent,1,8,1,ctt,0,0.5838362882282101
3597,lithuania,brent,1,8,1,n,0,0.09154404711121372
3598,lithuania,brent,1,8,2,c,0,0.1318763309358531
3599,lithuania,brent,1,8,2,ct,0,0.40975675402379175
3600,lithuania,brent,1,8,2,ctt,0,0.6198822942866085
3601,lithuania,brent,1,8,2,n,1,0.01617069906576018
3602,lithuania,co2_cap,0,0,1,c,0,0.8330703026955425
3603,lithuania,co2_cap,0,0,1,ct,0,0.06704576678434643
3604,lithuania,co2_cap,0,0,1,ctt,0,0.13548985783141915
3605,lithuania,co2_cap,0,0,1,n,0,0.9995903553268349
3606,lithuania,co2_cap,0,0,2,c,0,0.8330703026955425
3607,lithuania,co2_cap,0,0,2,ct,0,0.06704576678434643
3608,lithuania,co2_cap,0,0,2,ctt,0,0.13548985783141915
3609,lithuania,co2_cap,0,0,2,n,0,0.9995903553268349
3610,lithuania,co2_cap,0,1,1,c,1,7.49126499727894e-06
3611,lithuania,co2_cap,0,1,2,c,1,2.1319686109668787e-06
3612,lithuania,co2_cap,0,2,1,c,1,3.1277348804047653e-06
3613,lithuania,co2_cap,0,2,2,c,1,6.056308901628642e-06
3614,lithuania,co2_cap,0,4,1,c,1,1.978859422643772e-06
3615,lithuania,co2_cap,0,4,2,c,1,0.0025001923925215695
3616,lithuania,co2_cap,0,8,1,c,0,0.12682054412462312
3617,lithuania,co2_cap,0,8,1,ct,0,0.3201684113904478
3618,lithuania,co2_cap,0,8,1,ctt,0,0.3660446377180883
3619,lithuania,co2_cap,0,8,1,n,0,0.17534828025381843
3620,lithuania,co2_cap,0,8,2,c,1,0.045796425298838025
3621,lithuania,co2_cap,1,0,1,c,0,0.4684252001311381
3622,lithuania,co2_cap,1,0,1,ct,0,0.5739917450156518
3623,lithuania,co2_cap,1,0,1,ctt,0,0.8954491081676055
3624,lithuania,co2_cap,1,0,1,n,0,0.9888924253457986
3625,lithuania,co2_cap,1,0,2,c,0,0.4684252001311381
3626,lithuania,co2_cap,1,0,2,ct,0,0.5739917450156518
3627,lithuania,co2_cap,1,0,2,ctt,0,0.8954491081676055
3628,lithuania,co2_cap,1,0,2,n,0,0.9888924253457986
3629,lithuania,co2_cap,1,1,1,c,1,0.0004726746564788027
3630,lithuania,co2_cap,1,1,2,c,1,1.1646204276463568e-06
3631,lithuania,co2_cap,1,2,1,c,1,0.0003696181676970196
3632,lithuania,co2_cap,1,2,2,c,1,0.0013500723704442984
3633,lithuania,co2_cap,1,4,1,c,1,0.0002498635906870249
3634,lithuania,co2_cap,1,4,2,c,1,3.4688126295611624e-06
3635,lithuania,co2_cap,1,8,1,c,1,0.009044486704023002
3636,lithuania,co2_cap,1,8,2,c,1,0.01945050647800504
3637,lithuania,gdp_cap,0,0,1,c,0,0.9968940263802446
3638,lithuania,gdp_cap,0,0,1,ct,0,0.7491572417725602
3639,lithuania,gdp_cap,0,0,1,ctt,0,0.2997556529132557
3640,lithuania,gdp_cap,0,0,1,n,0,0.9999998823648417
3641,lithuania,gdp_cap,0,0,2,c,0,0.9968940263802446
3642,lithuania,gdp_cap,0,0,2,ct,0,0.7491572417725602
3643,lithuania,gdp_cap,0,0,2,ctt,0,0.2997556529132557
3644,lithuania,gdp_cap,0,0,2,n,0,0.9999998823648417
3645,lithuania,gdp_cap,0,1,1,c,1,3.89563655024362e-06
3646,lithuania,gdp_cap,0,1,2,c,1,1.1261350350324887e-13
3647,lithuania,gdp_cap,0,2,1,c,1,0.004396099243702208
3648,lithuania,gdp_cap,0,2,2,c,1,0.014717941757830788
3649,lithuania,gdp_cap,0,4,1,c,0,0.07633741362685871
3650,lithuania,gdp_cap,0,4,1,ct,0,0.05223111441781799
3651,lithuania,gdp_cap,0,4,1,ctt,0,0.060197512874864044
3652,lithuania,gdp_cap,0,4,1,n,0,0.7166236126846891
3653,lithuania,gdp_cap,0,4,2,c,1,0.002887498658884825
3654,lithuania,gdp_cap,0,8,1,c,0,0.4017022725958124
3655,lithuania,gdp_cap,0,8,1,ct,0,0.17432683088973183
3656,lithuania,gdp_cap,0,8,1,ctt,1,0.0447828337182271
3657,lithuania,gdp_cap,0,8,2,c,1,0.008325689750504097
3658,lithuania,gdp_cap,1,0,1,c,0,0.5825548461054156
3659,lithuania,gdp_cap,1,0,1,ct,0,0.17352932196170645
3660,lithuania,gdp_cap,1,0,1,ctt,0,0.2546348780932946
3661,lithuania,gdp_cap,1,0,1,n,0,0.9999955281304731
3662,lithuania,gdp_cap,1,0,2,c,0,0.5825548461054156
3663,lithuania,gdp_cap,1,0,2,ct,0,0.17352932196170645
3664,lithuania,gdp_cap,1,0,2,ctt,0,0.2546348780932946
3665,lithuania,gdp_cap,1,0,2,n,0,0.9999955281304731
3666,lithuania,gdp_cap,1,1,1,c,1,5.770107038128761e-07
3667,lithuania,gdp_cap,1,1,2,c,1,7.831270312899048e-25
3668,lithuania,gdp_cap,1,2,1,c,1,0.0017311238121105648
3669,lithuania,gdp_cap,1,2,2,c,1,0.0093198361390553
3670,lithuania,gdp_cap,1,4,1,c,1,0.024193828560739268
3671,lithuania,gdp_cap,1,4,2,c,0,0.09850658687511793
3672,lithuania,gdp_cap,1,4,2,ct,0,0.27011629375921453
3673,lithuania,gdp_cap,1,4,2,ctt,0,0.5173729223865835
3674,lithuania,gdp_cap,1,4,2,n,1,0.00934771893470125
