,country,series,log,diff_level,diff_order,regression,stationary,p_value
2233,ireland,gdp_cap,1,24,2,c,1,0.0019671182787785184
2234,italy,co2,0,0,1,c,0,0.944908241203544
2235,italy,co2,0,0,1,ct,0,0.2828893548104252
2236,italy,co2,0,0,1,ctt,0,0.9367022953392175
2237,italy,co2,0,0,1,n,0,0.3544185404226362
2238,italy,co2,0,0,2,c,0,0.944908241203544
2239,italy,co2,0,0,2,ct,0,0.2828893548104252
2240,italy,co2,0,0,2,ctt,0,0.9367022953392175
2241,italy,co2,0,0,2,n,0,0.3544185404226362
2242,italy,co2,0,1,1,c,1,1.5943835467219823e-06
2243,italy,co2,0,1,2,c,1,4.803867624596432e-20
2244,italy,co2,0,2,1,c,1,0.0067301157022212925
2245,italy,co2,0,2,2,c,1,9.949990249549814e-12
2246,italy,co2,0,12,1,c,1,0.018157571854029633
2247,italy,co2,0,12,2,c,1,4.344505660609985e-05
2248,italy,co2,0,24,1,c,1,0.07541837792837576
2249,italy,co2,0,24,2,c,1,0.024016787165901568
2250,italy,co2,1,0,1,c,0,0.9563173677587257
2251,italy,co2,1,0,1,ct,0,0.2847300532525455
2252,italy,co2,1,0,1,ctt,0,0.9379921619580367
2253,italy,co2,1,0,1,n,0,0.30507756988903345
2254,italy,co2,1,0,2,c,0,0.9563173677587257
2255,italy,co2,1,0,2,ct,0,0.2847300532525455
2256,italy,co2,1,0,2,ctt,0,0.9379921619580367
2257,italy,co2,1,0,2,n,0,0.30507756988903345
2258,italy,co2,1,1,1,c,1,0.01235927578093729
2259,italy,co2,1,1,2,c,1,2.3476922495161636e-20
2260,italy,co2,1,2,1,c,1,0.013939052477945564
2261,italy,co2,1,2,2,c,1,7.969932088979901e-11
2262,italy,co2,1,12,1,c,1,0.04338046532607568
2263,italy,co2,1,12,2,c,1,0.0006144026256160947
2264,italy,co2,1,24,1,c,1,0.08990127724305363
2265,italy,co2,1,24,2,c,1,0.03142146410715385
2266,italy,gdp,0,0,1,c,0,0.9721508430110175
2267,italy,gdp,0,0,1,ct,0,0.2529636073391759
2268,italy,gdp,0,0,1,ctt,0,0.3908483111216103
2269,italy,gdp,0,0,1,n,0,0.9958495071710782
2270,italy,gdp,0,0,2,c,0,0.9721508430110175
2271,italy,gdp,0,0,2,ct,0,0.2529636073391759
2272,italy,gdp,0,0,2,ctt,0,0.3908483111216103
2273,italy,gdp,0,0,2,n,0,0.9958495071710782
2274,italy,gdp,0,1,1,c,1,0.0075955524087794445
2275,italy,gdp,0,1,2,c,1,6.333307264132164e-08
2276,italy,gdp,0,2,1,c,1,0.005723353834154871
2277,italy,gdp,0,2,2,c,1,2.060052214771624e-05
2278,italy,gdp,0,12,1,c,1,0.005182177444877235
2279,italy,gdp,0,12,2,c,1,1.018357760704638e-05
2280,italy,gdp,0,24,1,c,1,0.02908135580956629
2281,italy,gdp,0,24,2,c,1,0.0005162012261464885
2282,italy,gdp,1,0,1,c,0,0.9163830997628575
2283,italy,gdp,1,0,1,ct,0,0.3022431321176098
2284,italy,gdp,1,0,1,ctt,0,0.60228906232756
2285,italy,gdp,1,0,1,n,0,0.997257215369075
2286,italy,gdp,1,0,2,c,0,0.9163830997628575
2287,italy,gdp,1,0,2,ct,0,0.3022431321176098
2288,italy,gdp,1,0,2,ctt,0,0.60228906232756
2289,italy,gdp,1,0,2,n,0,0.997257215369075
2290,italy,gdp,1,1,1,c,1,0.03705718831649769
2291,italy,gdp,1,1,2,c,1,3.21686619938151e-08
2292,italy,gdp,1,2,1,c,1,0.003735786439337196
2293,italy,gdp,1,2,2,c,1,2.4668240209171637e-05
2294,italy,gdp,1,12,1,c,1,0.0021495278577246062
2295,italy,gdp,1,12,2,c,1,1.724510108858733e-05
2296,italy,gdp,1,24,1,c,1,0.011653817360645803
2297,italy,gdp,1,24,2,c,1,0.00031212255107765206
2298,italy,pop,0,0,1,c,1,0.08023848871908634
2299,italy,pop,0,0,2,c,1,0.08023848871908634
2300,italy,pop,0,1,1,c,0,0.6441695979250458
2301,italy,pop,0,1,1,ct,0,0.15092585886247745
2302,italy,pop,0,1,1,ctt,0,0.37984419532768426
2303,italy,pop,0,1,1,n,0,0.20990045885738068
2304,italy,pop,0,1,2,c,1,0.00950073580625189
2305,italy,pop,0,2,1,c,0,0.5779119484633807
2306,italy,pop,0,2,1,ct,1,0.036710016706639294
2307,italy,pop,0,2,2,c,1,0.024438505410502267
2308,italy,pop,0,12,1,c,0,0.837119115311943
2309,italy,pop,0,12,1,ct,0,0.16251008718329762
2310,italy,pop,0,12,1,ctt,0,0.4194901275526343
2311,italy,pop,0,12,1,n,0,0.2516366510429636
2312,italy,pop,0,12,2,c,1,0.002115034178958602
2313,italy,pop,0,24,1,c,0,0.8948574542601146
2314,italy,pop,0,24,1,ct,0,0.2586672622268968
2315,italy,pop,0,24,1,ctt,0,0.9173562548024562
2316,italy,pop,0,24,1,n,0,0.2232544410114844
2317,italy,pop,0,24,2,c,1,0.0835736643479123
2318,italy,pop,1,0,1,c,1,0.07695668892241424
2319,italy,pop,1,0,2,c,1,0.07695668892241424
2320,italy,pop,1,1,1,c,0,0.6342113324375827
2321,italy,pop,1,1,1,ct,0,0.13619830064081373
2322,italy,pop,1,1,1,ctt,0,0.36162954761099714
2323,italy,pop,1,1,1,n,0,0.20585515628294854
2324,italy,pop,1,1,2,c,1,0.009790827460153029
2325,italy,pop,1,2,1,c,0,0.56870093245205
2326,italy,pop,1,2,1,ct,1,0.02980912027358482
2327,italy,pop,1,2,2,c,1,0.024885956800561517
2328,italy,pop,1,12,1,c,0,0.836415996732063
2329,italy,pop,1,12,1,ct,0,0.14588608571134215
2330,italy,pop,1,12,1,ctt,0,0.3936053036355569
2331,italy,pop,1,12,1,n,0,0.2486222068607658
2332,italy,pop,1,12,2,c,1,0.0018653699900823052
2333,italy,pop,1,24,1,c,0,0.8943560433910606
2334,italy,pop,1,24,1,ct,0,0.23535901836804984
2335,italy,pop,1,24,1,ctt,0,0.8965354535802432
2336,italy,pop,1,24,1,n,0,0.21780286999148218
2337,italy,pop,1,24,2,c,1,0.0710305221768407
2338,italy,brent,0,0,1,c,0,0.18470177102908858
2339,italy,brent,0,0,1,ct,0,0.46331019494504133
2340,italy,brent,0,0,1,ctt,0,0.14570179718578397
2341,italy,brent,0,0,1,n,0,0.39817114997541064
2342,italy,brent,0,0,2,c,0,0.18470177102908858
2343,italy,brent,0,0,2,ct,0,0.46331019494504133
2344,italy,brent,0,0,2,ctt,0,0.14570179718578397
2345,italy,brent,0,0,2,n,0,0.39817114997541064
2346,italy,brent,0,1,1,c,1,6.998274904205245e-19
2347,italy,brent,0,1,2,c,1,1.5497604451132589e-09
2348,italy,brent,0,2,1,c,1,3.8837708847585366e-05
2349,italy,brent,0,2,2,c,1,6.386628383166029e-09
2350,italy,brent,0,12,1,c,0,0.10291056774014168
2351,italy,brent,0,12,1,ct,0,0.23207275585624015
2352,italy,brent,0,12,1,ctt,0,0.46018815727937135
2353,italy,brent,0,12,1,n,1,0.010841284684218267
2354,italy,brent,0,12,2,c,1,0.002386173622310269
2355,italy,brent,0,24,1,c,1,0.050972762004615604
2356,italy,brent,0,24,2,c,1,0.04109355702675031
2357,italy,brent,1,0,1,c,0,0.2900766303758474
2358,italy,brent,1,0,1,ct,0,0.630510935863581
2359,italy,brent,1,0,1,ctt,0,0.1778434656835866
2360,italy,brent,1,0,1,n,0,0.7389049232543226
2361,italy,brent,1,0,2,c,0,0.2900766303758474
2362,italy,brent,1,0,2,ct,0,0.630510935863581
2363,italy,brent,1,0,2,ctt,0,0.1778434656835866
2364,italy,brent,1,0,2,n,0,0.7389049232543226
2365,italy,brent,1,1,1,c,1,4.402146313637615e-23
2366,italy,brent,1,1,2,c,1,9.491253658644095e-16
2367,italy,brent,1,2,1,c,1,8.314802684664657e-05
2368,italy,brent,1,2,2,c,1,1.841692614570333e-09
2369,italy,brent,1,12,1,c,1,0.07477003134675624
2370,italy,brent,1,12,2,c,1,0.011797134558845209
2371,italy,brent,1,24,1,c,1,0.08123696621113607
2372,italy,brent,1,24,2,c,1,0.03609081671792617
2373,italy,co2_cap,0,0,1,c,0,0.9534474154328374
2374,italy,co2_cap,0,0,1,ct,0,0.27349030902757393
2375,italy,co2_cap,0,0,1,ctt,0,0.9284442566365014
2376,italy,co2_cap,0,0,1,n,0,0.2512556900052337
2377,italy,co2_cap,0,0,2,c,0,0.9534474154328374
2378,italy,co2_cap,0,0,2,ct,0,0.27349030902757393
2379,italy,co2_cap,0,0,2,ctt,0,0.9284442566365014
2380,italy,co2_cap,0,0,2,n,0,0.2512556900052337
2381,italy,co2_cap,0,1,1,c,1,1.310493984940933e-06
2382,italy,co2_cap,0,1,2,c,1,4.534097795250425e-20
2383,italy,co2_cap,0,2,1,c,1,0.006291876414904214
2384,italy,co2_cap,0,2,2,c,1,7.97436760242946e-12
2385,italy,co2_cap,0,12,1,c,1,0.017377495018374024
2386,italy,co2_cap,0,12,2,c,1,4.813353530489634e-05
2387,italy,co2_cap,0,24,1,c,1,0.07203210958052501
2388,italy,co2_cap,0,24,2,c,1,0.0267710647081932
2389,italy,co2_cap,1,0,1,c,0,0.9602496338261745
2390,italy,co2_cap,1,0,1,ct,0,0.2787761969415242
2391,italy,co2_cap,1,0,1,ctt,0,0.9361455214892915
2392,italy,co2_cap,1,0,1,n,0,0.20664485747413258
2393,italy,co2_cap,1,0,2,c,0,0.9602496338261745
2394,italy,co2_cap,1,0,2,ct,0,0.2787761969415242
2395,italy,co2_cap,1,0,2,ctt,0,0.9361455214892915
2396,italy,co2_cap,1,0,2,n,0,0.20664485747413258
2397,italy,co2_cap,1,1,1,c,1,0.01217103546967574
2398,italy,co2_cap,1,1,2,c,1,2.2082082820625007e-20
2399,italy,co2_cap,1,2,1,c,1,0.013760084678990543
2400,italy,co2_cap,1,2,2,c,1,7.451108141135872e-11
2401,italy,co2_cap,1,12,1,c,1,0.041388730769799785
2402,italy,co2_cap,1,12,2,c,1,0.0006799317820215698
2403,italy,co2_cap,1,24,1,c,1,0.08598365528098117
2404,italy,co2_cap,1,24,2,c,1,0.03650071352689846
2405,italy,gdp_cap,0,0,1,c,0,0.9788135689016703
2406,italy,gdp_cap,0,0,1,ct,0,0.4280475341813474
2407,italy,gdp_cap,0,0,1,ctt,0,0.46319595724373364
2408,italy,gdp_cap,0,0,1,n,0,0.9935671162227776
2409,italy,gdp_cap,0,0,2,c,0,0.9788135689016703
2410,italy,gdp_cap,0,0,2,ct,0,0.4280475341813474
2411,italy,gdp_cap,0,0,2,ctt,0,0.46319595724373364
2412,italy,gdp_cap,0,0,2,n,0,0.9935671162227776
2413,italy,gdp_cap,0,1,1,c,1,0.00964381033459714
2414,italy,gdp_cap,0,1,2,c,1,6.730782221778805e-08
2415,italy,gdp_cap,0,2,1,c,1,0.009857360301048338
2416,italy,gdp_cap,0,2,2,c,1,2.7185416237889816e-05
2417,italy,gdp_cap,0,12,1,c,1,0.00792605666053136
2418,italy,gdp_cap,0,12,2,c,1,1.1285990454339976e-05
2419,italy,gdp_cap,0,24,1,c,1,0.04064247303618378
2420,italy,gdp_cap,0,24,2,c,1,0.0003543426873260887
2421,italy,gdp_cap,1,0,1,c,0,0.9537747813926362
2422,italy,gdp_cap,1,0,1,ct,0,0.21699190567962556
2423,italy,gdp_cap,1,0,1,ctt,0,0.4087410723860591
2424,italy,gdp_cap,1,0,1,n,0,0.9952879408847725
2425,italy,gdp_cap,1,0,2,c,0,0.9537747813926362
2426,italy,gdp_cap,1,0,2,ct,0,0.21699190567962556
2427,italy,gdp_cap,1,0,2,ctt,0,0.4087410723860591
2428,italy,gdp_cap,1,0,2,n,0,0.9952879408847725
2429,italy,gdp_cap,1,1,1,c,1,0.04507683747214877
2430,italy,gdp_cap,1,1,2,c,1,4.276547551098954e-08
2431,italy,gdp_cap,1,2,1,c,1,0.0053511439488508
2432,italy,gdp_cap,1,2,2,c,1,3.141662404270954e-05
2433,italy,gdp_cap,1,12,1,c,1,0.002410742416511289
2434,italy,gdp_cap,1,12,2,c,1,1.7551459791751455e-05
2435,italy,gdp_cap,1,24,1,c,1,0.012624474033053985
2436,italy,gdp_cap,1,24,2,c,1,0.0001893548824615393
2437,lithuania,co2,0,0,1,c,0,0.5002356006555129
2438,lithuania,co2,0,0,1,ct,0,0.22582366778531537
2439,lithuania,co2,0,0,1,ctt,0,0.4257343430807945
2440,lithuania,co2,0,0,1,n,0,0.9389442448942218
2441,lithuania,co2,0,0,2,c,0,0.5002356006555129
2442,lithuania,co2,0,0,2,ct,0,0.22582366778531537
2443,lithuania,co2,0,0,2,ctt,0,0.4257343430807945
2444,lithuania,co2,0,0,2,n,0,0.9389442448942218
2445,lithuania,co2,0,1,1,c,1,8.210556410951889e-05
2446,lithuania,co2,0,1,2,c,1,4.873382272644352e-28
2447,lithuania,co2,0,2,1,c,1,0.00013222401680081794
2448,lithuania,co2,0,2,2,c,1,4.6655533443999356e-11
2449,lithuania,co2,0,12,1,c,1,0.00045060933349927516
2450,lithuania,co2,0,12,2,c,1,0.0002254789499222695
2451,lithuania,co2,0,24,1,c,1,0.050786429390301834
2452,lithuania,co2,0,24,2,c,1,0.025903421153224495
2453,lithuania,co2,1,0,1,c,0,0.44164550969417904
2454,lithuania,co2,1,0,1,ct,0,0.20578463661603663
2455,lithuania,co2,1,0,1,ctt,0,0.3702792209071134
2456,lithuania,co2,1,0,1,n,0,0.9488109928705777
2457,lithuania,co2,1,0,2,c,0,0.44164550969417904
2458,lithuania,co2,1,0,2,ct,0,0.20578463661603663
2459,lithuania,co2,1,0,2,ctt,0,0.3702792209071134
2460,lithuania,co2,1,0,2,n,0,0.9488109928705777
2461,lithuania,co2,1,1,1,c,1,0.00021505951898863202
2462,lithuania,co2,1,1,2,c,1,2.8948865626885968e-27
2463,lithuania,co2,1,2,1,c,1,0.00034757958207406
2464,lithuania,co2,1,2,2,c,1,1.0298653627046687e-10
2465,lithuania,co2,1,12,1,c,1,0.011381588727703663
2466,lithuania,co2,1,12,2,c,1,0.0011528224858686747
2467,lithuania,co2,1,24,1,c,1,0.06774303444530526
2468,lithuania,co2,1,24,2,c,1,0.01801957961850689
2469,lithuania,gdp,0,0,1,c,0,0.9824497114219248
2470,lithuania,gdp,0,0,1,ct,0,0.2904799921705792
2471,lithuania,gdp,0,0,1,ctt,0,0.27303866727038467
2472,lithuania,gdp,0,0,1,n,0,0.9989482568557918
2473,lithuania,gdp,0,0,2,c,0,0.9824497114219248
2474,lithuania,gdp,0,0,2,ct,0,0.2904799921705792
2475,lithuania,gdp,0,0,2,ctt,0,0.27303866727038467
2476,lithuania,gdp,0,0,2,n,0,0.9989482568557918
2477,lithuania,gdp,0,1,1,c,1,0.0028806698897409226
2478,lithuania,gdp,0,1,2,c,1,1.1259166782591663e-13
2479,lithuania,gdp,0,2,1,c,1,0.0023992362489381664
2480,lithuania,gdp,0,2,2,c,1,4.21215034161218e-05
2481,lithuania,gdp,0,12,1,c,1,0.015105891334804495
2482,lithuania,gdp,0,12,2,c,1,0.0007307839137078783
2483,lithuania,gdp,0,24,1,c,1,0.0092493102327152
2484,lithuania,gdp,0,24,2,c,1,0.0030050913478908282
2485,lithuania,gdp,1,0,1,c,0,0.6143968656304932
2486,lithuania,gdp,1,0,1,ct,0,0.13417514166119576
2487,lithuania,gdp,1,0,1,ctt,0,0.23165388195160308
2488,lithuania,gdp,1,0,1,n,0,0.9990415421585942
2489,lithuania,gdp,1,0,2,c,0,0.6143968656304932
2490,lithuania,gdp,1,0,2,ct,0,0.13417514166119576
2491,lithuania,gdp,1,0,2,ctt,0,0.23165388195160308
2492,lithuania,gdp,1,0,2,n,0,0.9990415421585942
2493,lithuania,gdp,1,1,1,c,1,0.002309024151662107
2494,lithuania,gdp,1,1,2,c,1,1.8425135648158332e-14
2495,lithuania,gdp,1,2,1,c,1,0.001010097161697262
2496,lithuania,gdp,1,2,2,c,1,3.481198557183605e-05
2497,lithuania,gdp,1,12,1,c,1,0.01201630550518017
2498,lithuania,gdp,1,12,2,c,1,0.000751359447358193
2499,lithuania,gdp,1,24,1,c,1,0.007360975324292055
2500,lithuania,gdp,1,24,2,c,1,0.0025287225460983464
2501,lithuania,pop,0,0,1,c,0,0.47863976135928055
2502,lithuania,pop,0,0,1,ct,0,0.8115100212956142
2503,lithuania,pop,0,0,1,ctt,0,0.5603457919080324
2504,lithuania,pop,0,0,1,n,0,0.12510859422174764
2505,lithuania,pop,0,0,2,c,0,0.47863976135928055
2506,lithuania,pop,0,0,2,ct,0,0.8115100212956142
2507,lithuania,pop,0,0,2,ctt,0,0.5603457919080324
2508,lithuania,pop,0,0,2,n,0,0.12510859422174764
2509,lithuania,pop,0,1,1,c,0,0.5658113250935648
2510,lithuania,pop,0,1,1,ct,0,0.7385615488375304
2511,lithuania,pop,0,1,1,ctt,0,0.5588827857909512
2512,lithuania,pop,0,1,1,n,0,0.34063493951197943
2513,lithuania,pop,0,1,2,c,1,0.0
2514,lithuania,pop,0,2,1,c,0,0.5646980206717841
2515,lithuania,pop,0,2,1,ct,0,0.7369130143937542
2516,lithuania,pop,0,2,1,ctt,0,0.5573774028551259
2517,lithuania,pop,0,2,1,n,0,0.34049006878644184
2518,lithuania,pop,0,2,2,c,1,1.6844564102886168e-05
2519,lithuania,pop,0,12,1,c,1,0.09984760881388055
2520,lithuania,pop,0,12,2,c,1,0.01323129302383117
2521,lithuania,pop,0,24,1,c,1,0.07276623779107345
2522,lithuania,pop,0,24,2,c,1,0.008606583166687765
2523,lithuania,pop,1,0,1,c,0,0.5632739100452315
2524,lithuania,pop,1,0,1,ct,0,0.5526802076298224
2525,lithuania,pop,1,0,1,ctt,0,0.6758578782770074
2526,lithuania,pop,1,0,1,n,0,0.15874087731765674
2527,lithuania,pop,1,0,2,c,0,0.5632739100452315
2528,lithuania,pop,1,0,2,ct,0,0.5526802076298224
2529,lithuania,pop,1,0,2,ctt,0,0.6758578782770074
2530,lithuania,pop,1,0,2,n,0,0.15874087731765674
2531,lithuania,pop,1,1,1,c,0,0.5019683829411835
2532,lithuania,pop,1,1,1,ct,0,0.7720688406959908
2533,lithuania,pop,1,1,1,ctt,0,0.558410755714219
2534,lithuania,pop,1,1,1,n,0,0.35154316403274677
2535,lithuania,pop,1,1,2,c,1,0.0
2536,lithuania,pop,1,2,1,c,0,0.5006587068140004
2537,lithuania,pop,1,2,1,ct,0,0.7708049235896735
2538,lithuania,pop,1,2,1,ctt,0,0.5569973707259204
2539,lithuania,pop,1,2,1,n,0,0.35137939340683233
2540,lithuania,pop,1,2,2,c,1,1.81068065596247e-05
2541,lithuania,pop,1,12,1,c,1,0.0674994241924488
2542,lithuania,pop,1,12,2,c,1,0.0163408454243865
2543,lithuania,pop,1,24,1,c,1,0.04216164600869608
2544,lithuania,pop,1,24,2,c,1,0.009599599886435852
2545,lithuania,brent,0,0,1,c,0,0.18470177102908858
2546,lithuania,brent,0,0,1,ct,0,0.46331019494504133
2547,lithuania,brent,0,0,1,ctt,0,0.14570179718578397
2548,lithuania,brent,0,0,1,n,0,0.39817114997541064
2549,lithuania,brent,0,0,2,c,0,0.18470177102908858
2550,lithuania,brent,0,0,2,ct,0,0.46331019494504133
2551,lithuania,brent,0,0,2,ctt,0,0.14570179718578397
2552,lithuania,brent,0,0,2,n,0,0.39817114997541064
2553,lithuania,brent,0,1,1,c,1,6.998274904205245e-19
2554,lithuania,brent,0,1,2,c,1,1.5497604451132589e-09
2555,lithuania,brent,0,2,1,c,1,3.8837708847585366e-05
2556,lithuania,brent,0,2,2,c,1,6.386628383166029e-09
2557,lithuania,brent,0,12,1,c,0,0.10291056774014168
2558,lithuania,brent,0,12,1,ct,0,0.23207275585624015
2559,lithuania,brent,0,12,1,ctt,0,0.46018815727937135
2560,lithuania,brent,0,12,1,n,1,0.010841284684218267
2561,lithuania,brent,0,12,2,c,1,0.002386173622310269
2562,lithuania,brent,0,24,1,c,1,0.050972762004615604
2563,lithuania,brent,0,24,2,c,1,0.04109355702675031
2564,lithuania,brent,1,0,1,c,0,0.2900766303758474
2565,lithuania,brent,1,0,1,ct,0,0.630510935863581
2566,lithuania,brent,1,0,1,ctt,0,0.1778434656835866
2567,lithuania,brent,1,0,1,n,0,0.7389049232543226
2568,lithuania,brent,1,0,2,c,0,0.2900766303758474
2569,lithuania,brent,1,0,2,ct,0,0.630510935863581
2570,lithuania,brent,1,0,2,ctt,0,0.1778434656835866
2571,lithuania,brent,1,0,2,n,0,0.7389049232543226
2572,lithuania,brent,1,1,1,c,1,4.402146313637615e-23
2573,lithuania,brent,1,1,2,c,1,9.491253658644095e-16
2574,lithuania,brent,1,2,1,c,1,8.314802684664657e-05
2575,lithuania,brent,1,2,2,c,1,1.841692614570333e-09
2576,lithuania,brent,1,12,1,c,1,0.07477003134675624
2577,lithuania,brent,1,12,2,c,1,0.011797134558845209
2578,lithuania,brent,1,24,1,c,1,0.08123696621113607
2579,lithuania,brent,1,24,2,c,1,0.03609081671792617
2580,lithuania,co2_cap,0,0,1,c,0,0.811296189330526
2581,lithuania,co2_cap,0,0,1,ct,0,0.10749571737338881
2582,lithuania,co2_cap,0,0,1,ctt,0,0.2178444527005256
2583,lithuania,co2_cap,0,0,1,n,0,0.9884842819788174
2584,lithuania,co2_cap,0,0,2,c,0,0.811296189330526
2585,lithuania,co2_cap,0,0,2,ct,0,0.10749571737338881
2586,lithuania,co2_cap,0,0,2,ctt,0,0.2178444527005256
2587,lithuania,co2_cap,0,0,2,n,0,0.9884842819788174
2588,lithuania,co2_cap,0,1,1,c,1,9.382354891271556e-05
2589,lithuania,co2_cap,0,1,2,c,1,3.6309593398409605e-28
2590,lithuania,co2_cap,0,2,1,c,1,0.00014664713960842917
2591,lithuania,co2_cap,0,2,2,c,1,8.46224775967469e-11
2592,lithuania,co2_cap,0,12,1,c,1,0.00031000631392764943
2593,lithuania,co2_cap,0,12,2,c,1,0.00021679363516330236
2594,lithuania,co2_cap,0,24,1,c,1,0.03280445595325733
2595,lithuania,co2_cap,0,24,2,c,1,0.0244209583241742
2596,lithuania,co2_cap,1,0,1,c,0,0.6810954547513969
2597,lithuania,co2_cap,1,0,1,ct,0,0.17935315422503317
2598,lithuania,co2_cap,1,0,1,ctt,0,0.2195256622833051
2599,lithuania,co2_cap,1,0,1,n,0,0.9893752159402959
2600,lithuania,co2_cap,1,0,2,c,0,0.6810954547513969
2601,lithuania,co2_cap,1,0,2,ct,0,0.17935315422503317
2602,lithuania,co2_cap,1,0,2,ctt,0,0.2195256622833051
2603,lithuania,co2_cap,1,0,2,n,0,0.9893752159402959
2604,lithuania,co2_cap,1,1,1,c,1,0.00022256562658622443
2605,lithuania,co2_cap,1,1,2,c,1,3.666164970311679e-27
2606,lithuania,co2_cap,1,2,1,c,1,0.0003519962026364498
2607,lithuania,co2_cap,1,2,2,c,1,1.0892575856593368e-10
2608,lithuania,co2_cap,1,12,1,c,1,0.010951380879279783
2609,lithuania,co2_cap,1,12,2,c,1,0.0012253464698502468
2610,lithuania,co2_cap,1,24,1,c,1,0.05689532381015716
2611,lithuania,co2_cap,1,24,2,c,1,0.015971405733307718
2612,lithuania,gdp_cap,0,0,1,c,0,0.9934517382713262
2613,lithuania,gdp_cap,0,0,1,ct,0,0.6411659847682556
2614,lithuania,gdp_cap,0,0,1,ctt,0,0.16704198988125835
2615,lithuania,gdp_cap,0,0,1,n,0,0.999711274663775
2616,lithuania,gdp_cap,0,0,2,c,0,0.9934517382713262
2617,lithuania,gdp_cap,0,0,2,ct,0,0.6411659847682556
2618,lithuania,gdp_cap,0,0,2,ctt,0,0.16704198988125835
2619,lithuania,gdp_cap,0,0,2,n,0,0.999711274663775
2620,lithuania,gdp_cap,0,1,1,c,1,0.0033719543854128344
2621,lithuania,gdp_cap,0,1,2,c,1,5.925157912714894e-14
2622,lithuania,gdp_cap,0,2,1,c,1,0.004530501785425999
2623,lithuania,gdp_cap,0,2,2,c,1,4.0519029331384424e-05
2624,lithuania,gdp_cap,0,12,1,c,1,0.03145280690678076
2625,lithuania,gdp_cap,0,12,2,c,1,0.0007142508356189094
2626,lithuania,gdp_cap,0,24,1,c,1,0.020905622182453974
2627,lithuania,gdp_cap,0,24,2,c,1,0.0035360742685730043
2628,lithuania,gdp_cap,1,0,1,c,0,0.6194972941563777
2629,lithuania,gdp_cap,1,0,1,ct,0,0.12502672001822152
2630,lithuania,gdp_cap,1,0,1,ctt,0,0.13021872450144634
2631,lithuania,gdp_cap,1,0,1,n,0,0.9994736336692621
2632,lithuania,gdp_cap,1,0,2,c,0,0.6194972941563777
2633,lithuania,gdp_cap,1,0,2,ct,0,0.12502672001822152
2634,lithuania,gdp_cap,1,0,2,ctt,0,0.13021872450144634
2635,lithuania,gdp_cap,1,0,2,n,0,0.9994736336692621
2636,lithuania,gdp_cap,1,1,1,c,1,0.0021753344219630016
2637,lithuania,gdp_cap,1,1,2,c,1,1.9331023959702887e-14
2638,lithuania,gdp_cap,1,2,1,c,1,0.005158016025624147
2639,lithuania,gdp_cap,1,2,2,c,1,3.092839882689017e-05
2640,lithuania,gdp_cap,1,12,1,c,1,0.00950609276595394
2641,lithuania,gdp_cap,1,12,2,c,1,0.0007093567841034193
2642,lithuania,gdp_cap,1,24,1,c,1,0.0067397916333828784
2643,lithuania,gdp_cap,1,24,2,c,1,0.002929710265961161
2644,netherlands,co2,0,0,1,c,0,0.21527587798320302
2645,netherlands,co2,0,0,1,ct,0,0.13292169823113403
2646,netherlands,co2,0,0,1,ctt,1,0.05800842993508378
2647,netherlands,co2,0,0,2,c,0,0.21527587798320302
2648,netherlands,co2,0,0,2,ct,0,0.13292169823113403
2649,netherlands,co2,0,0,2,ctt,1,0.05800842993508378
2650,netherlands,co2,0,1,1,c,1,5.31109283330194e-09
2651,netherlands,co2,0,1,2,c,1,9.416853193715443e-16
2652,netherlands,co2,0,2,1,c,1,2.363168531935412e-14
2653,netherlands,co2,0,2,2,c,1,2.758525970465338e-18
2654,netherlands,co2,0,12,1,c,1,0.0003321983999743798
2655,netherlands,co2,0,12,2,c,1,6.077961132457842e-06
2656,netherlands,co2,0,24,1,c,1,4.998324457638987e-16
2657,netherlands,co2,0,24,2,c,1,4.729381272703203e-16
2658,netherlands,co2,1,0,1,c,0,0.25076086124822117
2659,netherlands,co2,1,0,1,ct,0,0.14561929213592806
2660,netherlands,co2,1,0,1,ctt,1,0.05160899570709964
2661,netherlands,co2,1,0,2,c,0,0.25076086124822117
2662,netherlands,co2,1,0,2,ct,0,0.14561929213592806
2663,netherlands,co2,1,0,2,ctt,1,0.05160899570709964
2664,netherlands,co2,1,1,1,c,1,2.4981968821921327e-08
2665,netherlands,co2,1,1,2,c,1,5.415194657435174e-19
2666,netherlands,co2,1,2,1,c,1,8.041075119633903e-09
2667,netherlands,co2,1,2,2,c,1,9.177010596981634e-11
2668,netherlands,co2,1,12,1,c,1,0.0008213560016092623
2669,netherlands,co2,1,12,2,c,1,2.016560329506496e-05
2670,netherlands,co2,1,24,1,c,1,4.678987491537992e-09
2671,netherlands,co2,1,24,2,c,1,2.043168117740296e-09
2672,netherlands,gdp,0,0,1,c,0,0.9935348031991622
2673,netherlands,gdp,0,0,1,ct,0,0.7336683863478203
2674,netherlands,gdp,0,0,1,ctt,0,0.8519181124479561
2675,netherlands,gdp,0,0,1,n,0,0.9995505964518779
2676,netherlands,gdp,0,0,2,c,0,0.9935348031991622
2677,netherlands,gdp,0,0,2,ct,0,0.7336683863478203
2678,netherlands,gdp,0,0,2,ctt,0,0.8519181124479561
2679,netherlands,gdp,0,0,2,n,0,0.9995505964518779
2680,netherlands,gdp,0,1,1,c,1,0.009813544321118447
2681,netherlands,gdp,0,1,2,c,1,3.3167320944891254e-20
