,country,date,pop_monthly
707,bulgaria,2018-12-01,7017300.0
708,bulgaria,2019-01-01,7000600.0
709,bulgaria,2019-02-01,6999366.666666667
710,bulgaria,2019-03-01,6998133.333333333
711,bulgaria,2019-04-01,6996900.0
712,bulgaria,2019-05-01,6994200.0
713,bulgaria,2019-06-01,6991500.0
714,bulgaria,2019-07-01,6988800.0
715,bulgaria,2019-08-01,6984720.0
716,bulgaria,2019-09-01,6980640.0
717,bulgaria,2019-10-01,6976560.0
718,bulgaria,2019-11-01,6972480.0
719,bulgaria,2019-12-01,6968400.0
720,croatia,2000-01-01,4508700.0
721,croatia,2000-02-01,4503733.333333333
722,croatia,2000-03-01,4498766.666666667
723,croatia,2000-04-01,4493800.0
724,croatia,2000-05-01,4488866.666666667
725,croatia,2000-06-01,4483933.333333333
726,croatia,2000-07-01,4479000.0
727,croatia,2000-08-01,4461540.0
728,croatia,2000-09-01,4444080.0
729,croatia,2000-10-01,4426620.0
730,croatia,2000-11-01,4409160.0
731,croatia,2000-12-01,4391700.0
732,croatia,2001-01-01,4294100.0
733,croatia,2001-02-01,4295800.0
734,croatia,2001-03-01,4297500.0
735,croatia,2001-04-01,4299200.0
736,croatia,2001-05-01,4300866.666666667
737,croatia,2001-06-01,4302533.333333333
738,croatia,2001-07-01,4304200.0
739,croatia,2001-08-01,4304200.0
740,croatia,2001-09-01,4304200.0
741,croatia,2001-10-01,4304200.0
742,croatia,2001-11-01,4304200.0
743,croatia,2001-12-01,4304200.0
744,croatia,2002-01-01,4305500.0
745,croatia,2002-02-01,4305500.0
746,croatia,2002-03-01,4305500.0
747,croatia,2002-04-01,4305500.0
748,croatia,2002-05-01,4305466.666666667
749,croatia,2002-06-01,4305433.333333333
750,croatia,2002-07-01,4305400.0
751,croatia,2002-08-01,4305400.0
752,croatia,2002-09-01,4305400.0
753,croatia,2002-10-01,4305400.0
754,croatia,2002-11-01,4305400.0
755,croatia,2002-12-01,4305400.0
756,croatia,2003-01-01,4305400.0
757,croatia,2003-02-01,4305433.333333333
758,croatia,2003-03-01,4305466.666666667
759,croatia,2003-04-01,4305500.0
760,croatia,2003-05-01,4305533.333333333
761,croatia,2003-06-01,4305566.666666667
762,croatia,2003-07-01,4305600.0
763,croatia,2003-08-01,4305620.0
764,croatia,2003-09-01,4305640.0
765,croatia,2003-10-01,4305660.0
766,croatia,2003-11-01,4305680.0
767,croatia,2003-12-01,4305700.0
768,croatia,2004-01-01,4306400.0
769,croatia,2004-02-01,4306833.333333333
770,croatia,2004-03-01,4307266.666666667
771,croatia,2004-04-01,4307700.0
772,croatia,2004-05-01,4308100.0
773,croatia,2004-06-01,4308500.0
774,croatia,2004-07-01,4308900.0
775,croatia,2004-08-01,4309160.0
776,croatia,2004-09-01,4309420.0
777,croatia,2004-10-01,4309680.0
778,croatia,2004-11-01,4309940.0
779,croatia,2004-12-01,4310200.0
780,croatia,2005-01-01,4311100.0
781,croatia,2005-02-01,4311233.333333333
782,croatia,2005-03-01,4311366.666666667
783,croatia,2005-04-01,4311500.0
784,croatia,2005-05-01,4311633.333333333
785,croatia,2005-06-01,4311766.666666667
786,croatia,2005-07-01,4311900.0
787,croatia,2005-08-01,4311980.0
788,croatia,2005-09-01,4312060.0
789,croatia,2005-10-01,4312140.0
790,croatia,2005-11-01,4312220.0
791,croatia,2005-12-01,4312300.0
792,croatia,2006-01-01,4312600.0
793,croatia,2006-02-01,4312700.0
794,croatia,2006-03-01,4312800.0
795,croatia,2006-04-01,4312900.0
796,croatia,2006-05-01,4312966.666666667
797,croatia,2006-06-01,4313033.333333333
798,croatia,2006-07-01,4313100.0
799,croatia,2006-08-01,4313160.0
800,croatia,2006-09-01,4313220.0
801,croatia,2006-10-01,4313280.0
802,croatia,2006-11-01,4313340.0
803,croatia,2006-12-01,4313400.0
804,croatia,2007-01-01,4314700.0
805,croatia,2007-02-01,4313933.333333333
806,croatia,2007-03-01,4313166.666666667
807,croatia,2007-04-01,4312400.0
808,croatia,2007-05-01,4312400.0
809,croatia,2007-06-01,4312400.0
810,croatia,2007-07-01,4312400.0
811,croatia,2007-08-01,4312200.0
812,croatia,2007-09-01,4312000.0
813,croatia,2007-10-01,4311800.0
814,croatia,2007-11-01,4311600.0
815,croatia,2007-12-01,4311400.0
816,croatia,2008-01-01,4310500.0
817,croatia,2008-02-01,4310933.333333333
818,croatia,2008-03-01,4311366.666666667
819,croatia,2008-04-01,4311800.0
820,croatia,2008-05-01,4311433.333333333
821,croatia,2008-06-01,4311066.666666667
822,croatia,2008-07-01,4310700.0
823,croatia,2008-08-01,4310660.0
824,croatia,2008-09-01,4310620.0
825,croatia,2008-10-01,4310580.0
826,croatia,2008-11-01,4310540.0
827,croatia,2008-12-01,4310500.0
828,croatia,2009-01-01,4308500.0
829,croatia,2009-02-01,4308200.0
830,croatia,2009-03-01,4307900.0
831,croatia,2009-04-01,4307600.0
832,croatia,2009-05-01,4307133.333333333
833,croatia,2009-06-01,4306666.666666667
834,croatia,2009-07-01,4306200.0
835,croatia,2009-08-01,4305560.0
836,croatia,2009-09-01,4304920.0
837,croatia,2009-10-01,4304280.0
838,croatia,2009-11-01,4303640.0
839,croatia,2009-12-01,4303000.0
840,croatia,2010-01-01,4300500.0
841,croatia,2010-02-01,4299266.666666667
842,croatia,2010-03-01,4298033.333333333
843,croatia,2010-04-01,4296800.0
844,croatia,2010-05-01,4296133.333333333
845,croatia,2010-06-01,4295466.666666667
846,croatia,2010-07-01,4294800.0
847,croatia,2010-08-01,4294220.0
848,croatia,2010-09-01,4293640.0
849,croatia,2010-10-01,4293060.0
850,croatia,2010-11-01,4292480.0
851,croatia,2010-12-01,4291900.0
852,croatia,2011-01-01,4287600.0
853,croatia,2011-02-01,4286166.666666667
854,croatia,2011-03-01,4284733.333333333
855,croatia,2011-04-01,4283300.0
856,croatia,2011-05-01,4282700.0
857,croatia,2011-06-01,4282100.0
858,croatia,2011-07-01,4281500.0
859,croatia,2011-08-01,4281120.0
860,croatia,2011-09-01,4280740.0
861,croatia,2011-10-01,4280360.0
862,croatia,2011-11-01,4279980.0
863,croatia,2011-12-01,4279600.0
864,croatia,2012-01-01,4274000.0
865,croatia,2012-02-01,4272233.333333333
866,croatia,2012-03-01,4270466.666666667
867,croatia,2012-04-01,4268700.0
868,croatia,2012-05-01,4268500.0
869,croatia,2012-06-01,4268300.0
870,croatia,2012-07-01,4268100.0
871,croatia,2012-08-01,4267520.0
872,croatia,2012-09-01,4266940.0
873,croatia,2012-10-01,4266360.0
874,croatia,2012-11-01,4265780.0
875,croatia,2012-12-01,4265200.0
876,croatia,2013-01-01,4256600.0
877,croatia,2013-02-01,4256266.666666667
878,croatia,2013-03-01,4255933.333333333
879,croatia,2013-04-01,4255600.0
880,croatia,2013-05-01,4255166.666666667
881,croatia,2013-06-01,4254733.333333333
882,croatia,2013-07-01,4254300.0
883,croatia,2013-08-01,4253340.0
884,croatia,2013-09-01,4252380.0
885,croatia,2013-10-01,4251420.0
886,croatia,2013-11-01,4250460.0
887,croatia,2013-12-01,4249500.0
888,croatia,2014-01-01,4242000.0
889,croatia,2014-02-01,4241266.666666667
890,croatia,2014-03-01,4240533.333333333
891,croatia,2014-04-01,4239800.0
892,croatia,2014-05-01,4237500.0
893,croatia,2014-06-01,4235200.0
894,croatia,2014-07-01,4232900.0
895,croatia,2014-08-01,4232180.0
896,croatia,2014-09-01,4231460.0
897,croatia,2014-10-01,4230740.0
898,croatia,2014-11-01,4230020.0
899,croatia,2014-12-01,4229300.0
900,croatia,2015-01-01,4221000.0
901,croatia,2015-02-01,4217366.666666667
902,croatia,2015-03-01,4213733.333333333
903,croatia,2015-04-01,4210100.0
904,croatia,2015-05-01,4207966.666666667
905,croatia,2015-06-01,4205833.333333333
906,croatia,2015-07-01,4203700.0
907,croatia,2015-08-01,4202400.0
908,croatia,2015-09-01,4201100.0
909,croatia,2015-10-01,4199800.0
910,croatia,2015-11-01,4198500.0
911,croatia,2015-12-01,4197200.0
912,croatia,2016-01-01,4183500.0
913,croatia,2016-02-01,4180900.0
914,croatia,2016-03-01,4178300.0
915,croatia,2016-04-01,4175700.0
916,croatia,2016-05-01,4173166.666666667
917,croatia,2016-06-01,4170633.3333333335
918,croatia,2016-07-01,4168100.0000000005
919,croatia,2016-08-01,4166640.0000000005
920,croatia,2016-09-01,4165180.0000000005
921,croatia,2016-10-01,4163720.0
922,croatia,2016-11-01,4162260.0
923,croatia,2016-12-01,4160800.0
924,croatia,2017-01-01,4139899.9999999995
925,croatia,2017-02-01,4137599.9999999995
926,croatia,2017-03-01,4135300.0
927,croatia,2017-04-01,4133000.0
928,croatia,2017-05-01,4130800.0
929,croatia,2017-06-01,4128599.9999999995
930,croatia,2017-07-01,4126399.9999999995
931,croatia,2017-08-01,4125139.9999999995
932,croatia,2017-09-01,4123880.0
933,croatia,2017-10-01,4122620.0
934,croatia,2017-11-01,4121360.0000000005
935,croatia,2017-12-01,4120100.0000000005
936,croatia,2018-01-01,4099399.9999999995
937,croatia,2018-02-01,4097433.333333333
938,croatia,2018-03-01,4095466.6666666665
939,croatia,2018-04-01,4093500.0
940,croatia,2018-05-01,4091666.6666666665
941,croatia,2018-06-01,4089833.3333333335
942,croatia,2018-07-01,4088000.0
943,croatia,2018-08-01,4086920.0
944,croatia,2018-09-01,4085840.0
945,croatia,2018-10-01,4084760.0
946,croatia,2018-11-01,4083680.0
947,croatia,2018-12-01,4082600.0
948,croatia,2019-01-01,4074300.0
949,croatia,2019-02-01,4072600.0
950,croatia,2019-03-01,4070900.0
951,croatia,2019-04-01,4069200.0
952,croatia,2019-05-01,4067733.3333333335
953,croatia,2019-06-01,4066266.6666666665
954,croatia,2019-07-01,4064800.0
955,croatia,2019-08-01,4063940.0
956,croatia,2019-09-01,4063080.0
957,croatia,2019-10-01,4062220.0
958,croatia,2019-11-01,4061360.0
959,croatia,2019-12-01,4060500.0
960,germany,2000-01-01,81452000.0
961,germany,2000-02-01,81452666.66666667
962,germany,2000-03-01,81453333.33333333
963,germany,2000-04-01,81454000.0
964,germany,2000-05-01,81455666.66666667
965,germany,2000-06-01,81457333.33333333
966,germany,2000-07-01,81459000.0
967,germany,2000-08-01,81459600.0
968,germany,2000-09-01,81460200.0
969,germany,2000-10-01,81460800.0
970,germany,2000-11-01,81461400.0
971,germany,2000-12-01,81462000.0
972,germany,2001-01-01,81476000.0
973,germany,2001-02-01,81486000.0
974,germany,2001-03-01,81496000.0
975,germany,2001-04-01,81506000.0
976,germany,2001-05-01,81514333.33333333
977,germany,2001-06-01,81522666.66666667
978,germany,2001-07-01,81531000.0
979,germany,2001-08-01,81536200.0
980,germany,2001-09-01,81541400.0
981,germany,2001-10-01,81546600.0
982,germany,2001-11-01,81551800.0
983,germany,2001-12-01,81557000.0
984,germany,2002-01-01,81569000.0
985,germany,2002-02-01,81572333.33333333
986,germany,2002-03-01,81575666.66666667
987,germany,2002-04-01,81579000.0
988,germany,2002-05-01,81580000.0
989,germany,2002-06-01,81581000.0
990,germany,2002-07-01,81582000.0
991,germany,2002-08-01,81582400.0
992,germany,2002-09-01,81582800.0
993,germany,2002-10-01,81583200.0
994,germany,2002-11-01,81583600.0
995,germany,2002-12-01,81584000.0
996,germany,2003-01-01,81579000.0
997,germany,2003-02-01,81572666.66666667
998,germany,2003-03-01,81566333.33333333
999,germany,2003-04-01,81560000.0
1000,germany,2003-05-01,81553333.33333333
1001,germany,2003-06-01,81546666.66666667
1002,germany,2003-07-01,81540000.0
1003,germany,2003-08-01,81535400.0
1004,germany,2003-09-01,81530800.0
1005,germany,2003-10-01,81526200.0
1006,germany,2003-11-01,81521600.0
1007,germany,2003-12-01,81517000.0
1008,germany,2004-01-01,81499000.0
1009,germany,2004-02-01,81489666.66666667
1010,germany,2004-03-01,81480333.33333333
1011,germany,2004-04-01,81471000.0
1012,germany,2004-05-01,81461333.33333333
1013,germany,2004-06-01,81451666.66666667
1014,germany,2004-07-01,81442000.0
1015,germany,2004-08-01,81436200.0
1016,germany,2004-09-01,81430400.0
1017,germany,2004-10-01,81424600.0
1018,germany,2004-11-01,81418800.0
1019,germany,2004-12-01,81413000.0
1020,germany,2005-01-01,81382000.0
1021,germany,2005-02-01,81372666.66666667
1022,germany,2005-03-01,81363333.33333333
1023,germany,2005-04-01,81354000.0
1024,germany,2005-05-01,81344666.66666667
1025,germany,2005-06-01,81335333.33333333
1026,germany,2005-07-01,81326000.0
1027,germany,2005-08-01,81318000.0
1028,germany,2005-09-01,81310000.0
1029,germany,2005-10-01,81302000.0
1030,germany,2005-11-01,81294000.0
1031,germany,2005-12-01,81286000.0
1032,germany,2006-01-01,81241000.0
1033,germany,2006-02-01,81228333.33333333
1034,germany,2006-03-01,81215666.66666667
1035,germany,2006-04-01,81203000.0
1036,germany,2006-05-01,81185333.33333333
1037,germany,2006-06-01,81167666.66666667
1038,germany,2006-07-01,81150000.0
1039,germany,2006-08-01,81140200.0
1040,germany,2006-09-01,81130400.0
1041,germany,2006-10-01,81120600.0
1042,germany,2006-11-01,81110800.0
1043,germany,2006-12-01,81101000.0
1044,germany,2007-01-01,81050000.0
1045,germany,2007-02-01,81039000.0
1046,germany,2007-03-01,81028000.0
1047,germany,2007-04-01,81017000.0
1048,germany,2007-05-01,81002000.0
1049,germany,2007-06-01,80987000.0
1050,germany,2007-07-01,80972000.0
1051,germany,2007-08-01,80964000.0
1052,germany,2007-09-01,80956000.0
1053,germany,2007-10-01,80948000.0
1054,germany,2007-11-01,80940000.0
1055,germany,2007-12-01,80932000.0
1056,germany,2008-01-01,80852000.0
1057,germany,2008-02-01,80835000.0
1058,germany,2008-03-01,80818000.0
1059,germany,2008-04-01,80801000.0
1060,germany,2008-05-01,80782000.0
1061,germany,2008-06-01,80763000.0
1062,germany,2008-07-01,80744000.0
1063,germany,2008-08-01,80727000.0
1064,germany,2008-09-01,80710000.0
1065,germany,2008-10-01,80693000.0
1066,germany,2008-11-01,80676000.0
1067,germany,2008-12-01,80659000.0
1068,germany,2009-01-01,80577000.0
1069,germany,2009-02-01,80551666.66666667
1070,germany,2009-03-01,80526333.33333333
1071,germany,2009-04-01,80501000.0
1072,germany,2009-05-01,80484333.33333333
1073,germany,2009-06-01,80467666.66666667
1074,germany,2009-07-01,80451000.0
1075,germany,2009-08-01,80441600.0
1076,germany,2009-09-01,80432200.0
1077,germany,2009-10-01,80422800.0
1078,germany,2009-11-01,80413400.0
1079,germany,2009-12-01,80404000.0
1080,germany,2010-01-01,80321000.0
1081,germany,2010-02-01,80312666.66666667
1082,germany,2010-03-01,80304333.33333333
1083,germany,2010-04-01,80296000.0
1084,germany,2010-05-01,80286666.66666667
1085,germany,2010-06-01,80277333.33333333
1086,germany,2010-07-01,80268000.0
1087,germany,2010-08-01,80265200.0
1088,germany,2010-09-01,80262400.0
1089,germany,2010-10-01,80259600.0
1090,germany,2010-11-01,80256800.0
1091,germany,2010-12-01,80254000.0
1092,germany,2011-01-01,80250000.0
1093,germany,2011-02-01,80253666.66666667
1094,germany,2011-03-01,80257333.33333333
1095,germany,2011-04-01,80261000.0
1096,germany,2011-05-01,80269000.0
1097,germany,2011-06-01,80277000.0
1098,germany,2011-07-01,80285000.0
1099,germany,2011-08-01,80289200.0
1100,germany,2011-09-01,80293400.0
1101,germany,2011-10-01,80297600.0
1102,germany,2011-11-01,80301800.0
1103,germany,2011-12-01,80306000.0
1104,germany,2012-01-01,80357000.0
1105,germany,2012-02-01,80371000.0
1106,germany,2012-03-01,80385000.0
1107,germany,2012-04-01,80399000.0
1108,germany,2012-05-01,80415000.0
1109,germany,2012-06-01,80431000.0
1110,germany,2012-07-01,80447000.0
1111,germany,2012-08-01,80458000.0
1112,germany,2012-09-01,80469000.0
1113,germany,2012-10-01,80480000.0
1114,germany,2012-11-01,80491000.0
1115,germany,2012-12-01,80502000.0
1116,germany,2013-01-01,80562000.0
1117,germany,2013-02-01,80573000.0
1118,germany,2013-03-01,80584000.0
1119,germany,2013-04-01,80595000.0
1120,germany,2013-05-01,80620000.0
1121,germany,2013-06-01,80645000.0
1122,germany,2013-07-01,80670000.0
1123,germany,2013-08-01,80687400.0
1124,germany,2013-09-01,80704800.0
1125,germany,2013-10-01,80722200.0
1126,germany,2013-11-01,80739600.0
1127,germany,2013-12-01,80757000.0
1128,germany,2014-01-01,80837000.0
1129,germany,2014-02-01,80863666.66666667
1130,germany,2014-03-01,80890333.33333333
1131,germany,2014-04-01,80917000.0
1132,germany,2014-05-01,80953000.0
1133,germany,2014-06-01,80989000.0
1134,germany,2014-07-01,81025000.0
1135,germany,2014-08-01,81050800.0
1136,germany,2014-09-01,81076600.0
1137,germany,2014-10-01,81102400.0
1138,germany,2014-11-01,81128200.0
1139,germany,2014-12-01,81154000.0
1140,germany,2015-01-01,81393000.0
1141,germany,2015-02-01,81438333.33333333
1142,germany,2015-03-01,81483666.66666667
1143,germany,2015-04-01,81529000.0
1144,germany,2015-05-01,81598666.66666667
1145,germany,2015-06-01,81668333.33333333
1146,germany,2015-07-01,81738000.0
1147,germany,2015-08-01,81808000.0
1148,germany,2015-09-01,81878000.0
1149,germany,2015-10-01,81948000.0
1150,germany,2015-11-01,82018000.0
1151,germany,2015-12-01,82088000.0
1152,germany,2016-01-01,82221000.0
1153,germany,2016-02-01,82254333.33333333
1154,germany,2016-03-01,82287666.66666667
1155,germany,2016-04-01,82321000.0
1156,germany,2016-05-01,82343333.33333333
1157,germany,2016-06-01,82365666.66666667
1158,germany,2016-07-01,82388000.0
1159,germany,2016-08-01,82403800.0
1160,germany,2016-09-01,82419600.0
1161,germany,2016-10-01,82435400.0
1162,germany,2016-11-01,82451200.0
1163,germany,2016-12-01,82467000.0
1164,germany,2017-01-01,82548000.0
1165,germany,2017-02-01,82579333.33333333
1166,germany,2017-03-01,82610666.66666667
1167,germany,2017-04-01,82642000.0
1168,germany,2017-05-01,82660000.0
1169,germany,2017-06-01,82678000.0
1170,germany,2017-07-01,82696000.0
1171,germany,2017-08-01,82705200.0
1172,germany,2017-09-01,82714400.0
1173,germany,2017-10-01,82723600.0
1174,germany,2017-11-01,82732800.0
1175,germany,2017-12-01,82742000.0
1176,germany,2018-01-01,82817000.0
1177,germany,2018-02-01,82833666.66666667
1178,germany,2018-03-01,82850333.33333333
1179,germany,2018-04-01,82867000.0
1180,germany,2018-05-01,82890666.66666667
1181,germany,2018-06-01,82914333.33333333
1182,germany,2018-07-01,82938000.0
1183,germany,2018-08-01,82950600.0
1184,germany,2018-09-01,82963200.0
1185,germany,2018-10-01,82975800.0
1186,germany,2018-11-01,82988400.0
1187,germany,2018-12-01,83001000.0
1188,germany,2019-01-01,83042000.0
1189,germany,2019-02-01,83054000.0
1190,germany,2019-03-01,83066000.0
1191,germany,2019-04-01,83078000.0
1192,germany,2019-05-01,83087333.33333333
1193,germany,2019-06-01,83096666.66666667
1194,germany,2019-07-01,83106000.0
1195,germany,2019-08-01,83114000.0
1196,germany,2019-09-01,83122000.0
1197,germany,2019-10-01,83130000.0
1198,germany,2019-11-01,83138000.0
1199,germany,2019-12-01,83146000.0
1200,greece,2000-01-01,10783300.0
1201,greece,2000-02-01,10788233.333333334
1202,greece,2000-03-01,10793166.666666666
1203,greece,2000-04-01,10798100.0
1204,greece,2000-05-01,10803166.666666666
1205,greece,2000-06-01,10808233.333333334
1206,greece,2000-07-01,10813300.0
1207,greece,2000-08-01,10816320.0
1208,greece,2000-09-01,10819340.0
1209,greece,2000-10-01,10822360.0
1210,greece,2000-11-01,10825380.0
1211,greece,2000-12-01,10828400.0
1212,greece,2001-01-01,10842600.0
1213,greece,2001-02-01,10846900.0
1214,greece,2001-03-01,10851200.0
1215,greece,2001-04-01,10855500.0
1216,greece,2001-05-01,10859900.0
1217,greece,2001-06-01,10864300.0
1218,greece,2001-07-01,10868700.0
1219,greece,2001-08-01,10871300.0
1220,greece,2001-09-01,10873900.0
1221,greece,2001-10-01,10876500.0
1222,greece,2001-11-01,10879100.0
1223,greece,2001-12-01,10881700.0
1224,greece,2002-01-01,10891800.0
1225,greece,2002-02-01,10894033.333333334
1226,greece,2002-03-01,10896266.666666666
1227,greece,2002-04-01,10898500.0
1228,greece,2002-05-01,10900800.0
1229,greece,2002-06-01,10903100.0
1230,greece,2002-07-01,10905400.0
1231,greece,2002-08-01,10906780.0
1232,greece,2002-09-01,10908160.0
1233,greece,2002-10-01,10909540.0
1234,greece,2002-11-01,10910920.0
1235,greece,2002-12-01,10912300.0
1236,greece,2003-01-01,10918900.0
1237,greece,2003-02-01,10920933.333333334
1238,greece,2003-03-01,10922966.666666666
1239,greece,2003-04-01,10925000.0
1240,greece,2003-05-01,10927066.666666666
1241,greece,2003-06-01,10929133.333333334
1242,greece,2003-07-01,10931200.0
1243,greece,2003-08-01,10932420.0
1244,greece,2003-09-01,10933640.0
1245,greece,2003-10-01,10934860.0
1246,greece,2003-11-01,10936080.0
1247,greece,2003-12-01,10937300.0
1248,greece,2004-01-01,10944100.0
1249,greece,2004-02-01,10946533.333333334
1250,greece,2004-03-01,10948966.666666666
1251,greece,2004-04-01,10951400.0
1252,greece,2004-05-01,10953866.666666666
1253,greece,2004-06-01,10956333.333333334
1254,greece,2004-07-01,10958800.0
1255,greece,2004-08-01,10960280.0
1256,greece,2004-09-01,10961760.0
1257,greece,2004-10-01,10963240.0
1258,greece,2004-11-01,10964720.0
1259,greece,2004-12-01,10966200.0
1260,greece,2005-01-01,10974300.0
1261,greece,2005-02-01,10977166.666666666
1262,greece,2005-03-01,10980033.333333334
1263,greece,2005-04-01,10982900.0
1264,greece,2005-05-01,10985833.333333334
1265,greece,2005-06-01,10988766.666666666
1266,greece,2005-07-01,10991700.0
1267,greece,2005-08-01,10993440.0
1268,greece,2005-09-01,10995180.0
1269,greece,2005-10-01,10996920.0
1270,greece,2005-11-01,10998660.0
1271,greece,2005-12-01,11000400.0
1272,greece,2006-01-01,11008700.0
1273,greece,2006-02-01,11011266.666666666
1274,greece,2006-03-01,11013833.333333334
1275,greece,2006-04-01,11016400.0
1276,greece,2006-05-01,11019033.333333334
1277,greece,2006-06-01,11021666.666666666
1278,greece,2006-07-01,11024300.0
1279,greece,2006-08-01,11025860.0
1280,greece,2006-09-01,11027420.0
1281,greece,2006-10-01,11028980.0
1282,greece,2006-11-01,11030540.0
1283,greece,2006-12-01,11032100.0
1284,greece,2007-01-01,11039200.0
1285,greece,2007-02-01,11041233.333333334
1286,greece,2007-03-01,11043266.666666666
1287,greece,2007-04-01,11045300.0
1288,greece,2007-05-01,11047400.0
1289,greece,2007-06-01,11049500.0
1290,greece,2007-07-01,11051600.0
1291,greece,2007-08-01,11052840.0
1292,greece,2007-09-01,11054080.0
1293,greece,2007-10-01,11055320.0
1294,greece,2007-11-01,11056560.0
1295,greece,2007-12-01,11057800.0
1296,greece,2008-01-01,11065200.0
1297,greece,2008-02-01,11068000.0
1298,greece,2008-03-01,11070800.0
1299,greece,2008-04-01,11073600.0
1300,greece,2008-05-01,11076433.333333334
1301,greece,2008-06-01,11079266.666666666
1302,greece,2008-07-01,11082100.0
1303,greece,2008-08-01,11083780.0
1304,greece,2008-09-01,11085460.0
1305,greece,2008-10-01,11087140.0
1306,greece,2008-11-01,11088820.0
1307,greece,2008-12-01,11090500.0
1308,greece,2009-01-01,11097900.0
1309,greece,2009-02-01,11099900.0
1310,greece,2009-03-01,11101900.0
1311,greece,2009-04-01,11103900.0
